file,winner,F1,F2,F3,edit
KLH063a_3539,16,16,16,16,0
KLH063a_3540,17,17,17,17,0
KLH063a_3541,13,13,13,13,0
KLH063a_3542,3,3,3,3,0
KLH063a_3543,15,15,15,15,0
KLH063a_3544,6,6,6,6,0
KLH063a_3545,10,10,10,10,0
KLH063a_3546,19,19,19,19,0
KLH063a_3547,14,14,14,14,0
KLH063a_3548,14,14,14,14,0
KLH063a_3549,9,9,9,9,0
KLH063a_3550,16,16,16,16,0
KLH063a_3551,5,5,5,5,0
KLH063a_3552,8,8,8,8,0
KLH063a_3553,13,13,13,13,0
KLH063a_3554,13,13,13,13,0
KLH063a_3555,12,12,12,12,0
KLH063a_3556,19,19,19,19,0
KLH063a_3557,20,20,20,20,0
KLH063a_3558,12,12,12,12,0
KLH063a_3559,8,8,8,8,0
KLH063a_3560,10,10,10,10,0
KLH063a_3561,2,2,2,2,0
KLH063a_3562,17,17,17,17,0
KLH063a_3563,13,13,13,13,0
KLH063a_3564,10,10,10,10,0
KLH063a_3565,10,10,10,10,0
KLH063a_3566,5,5,5,5,0
KLH063a_3567,10,10,10,10,0
KLH063a_3568,5,5,5,5,0
KLH063a_3569,6,6,6,6,0
KLH063a_3570,14,14,14,14,0
KLH063a_3571,7,7,7,7,0
KLH063a_3572,10,10,10,10,0
KLH063a_3573,10,10,10,10,0
KLH063a_3574,7,7,7,7,0
KLH063a_3575,13,13,13,13,0
KLH063a_3576,18,18,18,18,0
KLH063a_3577,5,5,5,5,0
KLH063a_3578,5,5,5,5,0
KLH063a_3579,12,12,12,12,0
KLH063a_3580,3,3,3,3,0
KLH063a_3581,14,14,14,14,0
KLH063a_3582,4,4,4,4,0
KLH063a_3583,14,14,14,14,0
KLH063a_3584,16,16,16,16,0
KLH063a_3585,17,17,17,17,0
KLH063a_3586,8,8,8,8,0
KLH063a_3587,7,7,7,7,0
KLH063a_3588,9,9,9,9,0
KLH063a_3589,12,12,12,12,0
KLH063a_3590,10,10,10,10,0
KLH063a_3591,3,3,3,3,0
KLH063a_3592,15,15,15,15,0
KLH063a_3593,8,8,8,8,0
KLH063a_3594,19,19,19,19,0
KLH063a_3595,15,15,15,15,0
KLH063a_3596,20,20,20,20,0
KLH063a_3597,11,11,11,11,0
KLH063a_3598,15,15,15,15,0
KLH063a_3599,4,4,4,4,0
KLH063a_3600,16,16,16,16,0
KLH063a_3601,1,1,1,1,0
KLH063a_3602,5,5,5,5,0
KLH063a_3603,6,6,6,6,0
KLH063a_3604,1,1,1,1,0
KLH063a_3605,12,12,12,12,0
KLH063a_3606,13,13,13,13,0
KLH063a_3607,20,20,20,20,0
KLH063a_3608,9,9,9,9,0
KLH063a_3609,2,2,2,2,0
KLH063a_3610,11,11,11,11,0
KLH063a_3611,3,3,3,3,0
KLH063a_3612,9,9,9,9,0
KLH063a_3613,6,6,6,6,0
KLH063a_3614,7,7,7,7,0
KLH063a_3615,13,13,13,13,0
KLH063a_3616,15,15,15,15,0
KLH063a_3617,5,5,5,5,0
KLH063a_3618,19,19,19,19,0
KLH063a_3619,19,19,19,19,0
KLH063a_3620,14,14,14,14,0
KLH063a_3621,18,18,18,18,0
KLH063a_3622,20,20,20,20,0
KLH063a_3623,20,20,20,20,0
KLH063a_3624,18,18,18,18,0
KLH063a_3625,8,8,8,8,0
KLH063a_3626,17,17,17,17,0
KLH063a_3627,7,7,7,7,0
KLH063a_3628,8,8,8,8,0
KLH063a_3629,3,3,3,3,0
KLH063a_3630,20,20,20,20,0
KLH063a_3631,20,20,20,20,0
KLH063a_3632,20,20,20,20,0
KLH063a_3633,13,13,13,13,0
KLH063a_3634,19,19,19,19,0
KLH063a_3635,10,10,10,10,0
KLH063a_3636,7,7,7,7,0
KLH063a_3637,18,18,18,18,0
KLH063a_3638,7,7,7,7,0
KLH063a_3639,13,13,13,13,0
KLH063a_3640,8,8,8,8,0
KLH063a_3641,1,1,1,1,0
KLH063a_3642,8,8,8,8,0
KLH063a_3643,7,7,7,7,0
KLH063a_3644,10,10,10,10,0
KLH063a_3645,11,11,11,11,0
KLH063a_3646,14,14,14,14,0
KLH063a_3647,17,17,17,17,0
KLH063a_3648,3,3,3,3,0
KLH063a_3649,10,10,10,10,0
KLH063a_3650,2,2,2,2,0
KLH063a_3651,10,10,10,10,0
KLH063a_3652,6,6,6,6,0
KLH063a_3653,11,11,11,11,0
KLH063a_3654,19,19,19,19,0
KLH063a_3655,1,1,1,1,0
KLH063a_3656,15,15,15,15,0
KLH063a_3657,16,16,16,16,0
KLH063a_3658,11,11,11,11,0
KLH063a_3659,15,15,15,15,0
KLH063a_3660,1,1,1,1,0
KLH063a_3661,1,1,1,1,0
KLH063a_3662,20,20,20,20,0
KLH063a_3663,20,20,20,20,0
KLH063a_3664,2,2,2,2,0
KLH063a_3665,5,5,5,5,0
KLH063a_3666,14,14,14,14,0
KLH063a_3667,8,8,8,8,0
KLH063a_3668,8,8,8,8,0
KLH063a_3669,9,9,9,9,0
KLH063a_3670,7,7,7,7,0
KLH063a_3671,12,12,12,12,0
KLH063a_3672,8,8,8,8,0
KLH063a_3673,3,3,3,3,0
KLH063a_3674,7,7,7,7,0
KLH063a_3675,11,11,11,11,0
KLH063a_3676,18,18,18,18,0
KLH063a_3677,15,15,15,15,0
KLH063a_3678,6,6,6,6,0
KLH063a_3679,11,11,11,11,0
KLH063a_3680,13,13,13,13,0
KLH063a_3681,9,9,9,9,0
KLH063a_3682,15,15,15,15,0
KLH063a_3683,12,12,12,12,0
KLH063a_3684,12,12,12,12,0
KLH063a_3685,15,15,15,15,0
KLH063a_3686,17,17,17,17,0
KLH063a_3687,6,6,6,6,0
KLH063a_3688,5,5,5,5,0
KLH063a_3689,12,12,12,12,0
KLH063a_3690,11,11,11,11,0
KLH063a_3691,13,13,13,13,0
KLH063a_3692,13,13,13,13,0
KLH063a_3693,9,9,9,9,0
KLH063a_3694,16,16,16,16,0
KLH063a_3695,15,15,15,15,0
KLH063a_3696,7,7,7,7,0
KLH063a_3697,12,12,12,12,0
KLH063a_3698,10,10,10,10,0
KLH063a_3699,12,12,12,12,0
KLH063a_3700,13,13,13,13,0
KLH063a_3701,15,15,15,15,0
KLH063a_3702,6,6,6,6,0
KLH063a_3703,2,2,2,2,0
KLH063a_3704,5,5,5,5,0
KLH063a_3705,3,3,3,3,0
KLH063a_3706,9,9,9,9,0
KLH063a_3707,20,20,20,20,0
KLH063a_3708,17,17,17,17,0
KLH063a_3709,20,20,20,20,0
KLH063a_3710,2,2,2,2,0
KLH063a_3711,10,10,10,10,0
KLH063a_3712,3,3,3,3,0
KLH063a_3713,2,2,2,2,0
KLH063a_3714,3,3,3,3,0
KLH063a_3715,18,18,18,18,0
KLH063a_3716,10,10,10,10,0
KLH063a_3717,20,20,20,20,0
KLH063a_3718,18,18,18,18,0
KLH063a_3719,10,10,10,10,0
KLH063a_3720,10,10,10,10,0
KLH063a_3721,10,10,10,10,0
KLH063a_3722,13,13,13,13,0
KLH063a_3723,10,10,10,10,0
KLH063a_3724,10,10,10,10,0
KLH063a_3725,15,15,15,15,0
KLH063a_3726,13,13,13,13,0
KLH063a_3727,1,1,1,1,0
KLH063a_3728,14,14,14,14,0
KLH063a_3729,16,16,16,16,0
KLH063a_3730,9,9,9,9,0
KLH063a_3731,2,2,2,2,0
KLH063a_3732,7,7,7,7,0
KLH063a_3733,4,4,4,4,0
KLH063a_3734,17,17,17,17,0
KLH063a_3735,17,17,17,17,0
KLH063a_3736,13,13,13,13,0
KLH063a_3737,5,5,5,5,0
KLH063a_3738,7,7,7,7,0
KLH063a_3739,9,9,9,9,0
KLH063a_3740,7,7,7,7,0
KLH063a_3741,9,9,9,9,0
KLH063a_3742,5,5,5,5,0
KLH063a_3743,10,10,10,10,0
KLH063a_3744,9,9,9,9,0
KLH063a_3745,14,14,14,14,0
KLH063a_3746,15,15,15,15,0
KLH063a_3747,19,19,19,19,0
KLH063a_3748,9,9,9,9,0
KLH063a_3749,7,7,7,7,0
KLH063a_3750,17,17,17,17,0
KLH063a_3751,13,13,13,13,0
KLH063a_3752,11,11,11,11,0
KLH063a_3753,9,9,9,9,0
KLH063a_3754,1,1,1,1,0
KLH063a_3755,10,10,10,10,0
KLH063a_3756,9,9,9,9,0
KLH063a_3757,4,4,4,4,0
KLH063a_3758,3,3,3,3,0
KLH063a_3759,5,5,5,5,0
KLH063a_3760,6,6,6,6,0
KLH063a_3761,4,4,4,4,0
KLH063a_3762,2,2,2,2,0
KLH063a_3763,8,8,8,8,0
KLH063a_3764,10,10,10,10,0
KLH063a_3765,12,12,12,12,0
KLH063a_3766,1,1,1,1,0
KLH063a_3767,16,16,16,16,0
KLH063a_3768,8,8,8,8,0
KLH063a_3769,5,5,5,5,0
KLH063a_3770,5,5,5,5,0
KLH063a_3771,11,11,11,11,0
KLH063a_3772,14,14,14,14,0
KLH063a_3773,8,8,8,8,0
KLH063a_3774,8,8,8,8,0
KLH063a_3775,7,7,7,7,0
KLH063a_3776,14,14,14,14,0
KLH063a_3777,9,9,9,9,0
KLH063a_3778,7,7,7,7,0
KLH063a_3779,15,15,15,15,0
KLH063a_3780,12,12,12,12,0
KLH063a_3781,14,14,14,14,0
KLH063a_3782,1,1,1,1,0
KLH063a_3783,11,11,11,11,0
KLH063a_3784,7,7,7,7,0
KLH063a_3785,14,14,14,14,0
KLH063a_3786,17,17,17,17,0
KLH063a_3787,8,8,8,8,0
KLH063a_3788,14,14,14,14,0
KLH063a_3789,11,11,11,11,0
KLH063a_3790,14,14,14,14,0
KLH063a_3791,15,15,15,15,0
KLH063a_3792,12,12,12,12,0
KLH063a_3793,17,17,17,17,0
KLH063a_3794,15,15,15,15,0
KLH063a_3795,19,19,19,19,0
KLH063a_3796,9,9,9,9,0
KLH063a_3797,2,2,2,2,0
KLH063a_3798,11,11,11,11,0
KLH063a_3799,13,13,13,13,0
KLH063a_3800,8,8,8,8,0
KLH063a_3801,8,8,8,8,0
KLH063a_3802,2,2,2,2,0
KLH063a_3803,20,20,20,20,0
KLH063a_3804,3,3,3,3,0
KLH063a_3805,16,16,16,16,0
KLH063a_3806,17,17,17,17,0
KLH063a_3807,2,2,2,2,0
KLH063a_3808,4,4,4,4,0
KLH063a_3809,15,15,15,15,0
KLH063a_3810,20,20,20,20,0
KLH063a_3811,12,12,12,12,0
KLH063a_3812,12,12,12,12,0
KLH063a_3813,20,20,20,20,0
KLH063a_3814,20,20,20,20,0
KLH063a_3815,8,8,8,8,0
KLH063a_3816,20,20,20,20,0
KLH063a_3817,4,4,4,4,0
KLH063a_3818,5,5,5,5,0
KLH063a_3819,14,14,14,14,0
KLH063a_3820,6,6,6,6,0
KLH063a_3821,13,13,13,13,0
KLH063a_3822,11,11,11,11,0
KLH063a_3823,11,11,11,11,0
KLH063a_3824,11,11,11,11,0
KLH063a_3825,11,11,11,11,0
KLH063a_3826,7,7,7,7,0
KLH063a_3827,5,5,5,5,0
KLH063a_3828,20,20,20,20,0
KLH063a_3829,5,5,5,5,0
KLH063a_3830,12,12,12,12,0
KLH063a_3831,1,1,1,1,0
KLH063a_3832,15,15,15,15,0
KLH063a_3833,9,9,9,9,0
KLH063a_3834,17,17,17,17,0
KLH063a_3835,18,18,18,18,0
KLH063a_3836,10,10,10,10,0
KLH063a_3837,10,10,10,10,0
KLH063a_3838,12,12,12,12,0
KLH063a_3839,3,3,3,3,0
KLH063a_3840,18,18,18,18,0
KLH063a_3841,18,18,18,18,0
KLH063a_3842,9,9,9,9,0
KLH063a_3843,6,6,6,6,0
KLH063a_3844,10,10,10,10,0
KLH063a_3845,12,12,12,12,0
KLH063a_3846,10,10,10,10,0
KLH063a_3847,18,18,18,18,0
KLH063a_3848,10,10,10,10,0
KLH063a_3849,14,14,14,14,0
KLH063a_3850,11,11,11,11,0
KLH063a_3851,20,20,20,20,0
KLH063a_3852,10,10,10,10,0
KLH063a_3853,5,5,5,5,0
KLH063a_3854,11,11,11,11,0
KLH063a_3855,8,8,8,8,0
KLH063a_3856,6,6,6,6,0
KLH063a_3857,6,6,6,6,0
KLH063a_3858,9,9,9,9,0
KLH063a_3859,10,10,10,10,0
KLH063a_3860,12,12,12,12,0
KLH063a_3861,17,17,17,17,0
KLH063a_3862,9,9,9,9,0
KLH063a_3863,8,8,8,8,0
KLH063a_3864,20,20,20,20,0
KLH063a_3865,14,14,14,14,0
KLH063a_3866,9,9,9,9,0
KLH063a_3867,17,17,17,17,0
KLH063a_3868,8,8,8,8,0
KLH063a_3869,8,8,8,8,0
KLH063a_3870,6,6,6,6,0
KLH063a_3871,18,18,18,18,0
KLH063a_3872,7,7,7,7,0
KLH063a_3873,16,16,16,16,0
KLH063a_3874,15,15,15,15,0
KLH063a_3875,10,10,10,10,0
KLH063a_3876,7,7,7,7,0
KLH063a_3877,3,3,3,3,0
KLH063a_3878,11,11,11,11,0
KLH063a_3879,7,7,7,7,0
KLH063a_3880,10,10,10,10,0
KLH063a_3881,17,17,17,17,0
KLH063a_3882,15,15,15,15,0
KLH063a_3883,20,20,20,20,0
KLH063a_3884,1,1,1,1,0
KLH063a_3885,15,15,15,15,0
KLH063a_3886,12,12,12,12,0
KLH063a_3887,5,5,5,5,0
KLH063a_3888,8,8,8,8,0
KLH063a_3889,20,20,20,20,0
KLH063a_3890,15,15,15,15,0
KLH063a_3891,17,17,17,17,0
KLH063a_3892,16,16,16,16,0
KLH063a_3893,5,5,5,5,0
KLH063a_3894,10,10,10,10,0
KLH063a_3895,7,7,7,7,0
KLH063a_3896,10,10,10,10,0
KLH063a_3897,13,13,13,13,0
KLH063a_3898,5,5,5,5,0
KLH063a_3899,9,9,9,9,0
KLH063a_3900,2,2,2,2,0
KLH063a_3901,20,20,20,20,0
KLH063a_3902,13,13,13,13,0
KLH063a_3903,5,5,5,5,0
KLH063a_3904,19,19,19,19,0
KLH063a_3905,3,3,3,3,0
KLH063a_3906,9,9,9,9,0
KLH063a_3907,8,8,8,8,0
KLH063a_3908,13,13,13,13,0
KLH063a_3909,9,9,9,9,0
KLH063a_3910,7,7,7,7,0
KLH063a_3911,5,5,5,5,0
KLH063a_3912,4,4,4,4,0
KLH063a_3913,2,2,2,2,0
KLH063a_3914,14,14,14,14,0
KLH063a_3915,13,13,13,13,0
KLH063a_3916,20,20,20,20,0
KLH063a_3917,9,9,9,9,0
KLH063a_3918,3,3,3,3,0
KLH063a_3919,10,10,10,10,0
KLH063a_3920,20,20,20,20,0
KLH063a_3921,4,4,4,4,0
KLH063a_3922,18,18,18,18,0
KLH063a_3923,19,19,19,19,0
KLH063a_3924,13,13,13,13,0
KLH063a_3925,18,18,18,18,0
KLH063a_3926,20,20,20,20,0
KLH063a_3927,5,5,5,5,0
KLH063a_3928,12,12,12,12,0
KLH063a_3929,11,11,11,11,0
KLH063a_3930,11,11,11,11,0
KLH063a_3931,5,5,5,5,0
KLH063a_3932,17,17,17,17,0
KLH063a_3933,13,13,13,13,0
KLH063a_3934,17,17,17,17,0
KLH063a_3935,9,9,9,9,0
KLH063a_3936,15,15,15,15,0
KLH063a_3937,19,19,19,19,0
KLH063a_3938,20,20,20,20,0
KLH063a_3939,8,8,8,8,0
KLH063a_3940,19,19,19,19,0
KLH063a_3941,17,17,17,17,0
KLH063a_3942,5,5,5,5,0
KLH063a_3943,11,11,11,11,0
KLH063a_3944,8,8,8,8,0
KLH063a_3945,11,11,11,11,0
KLH063a_3946,14,14,14,14,0
KLH063a_3947,12,12,12,12,0
KLH063a_3948,9,9,9,9,0
KLH063a_3949,14,14,14,14,0
KLH063a_3950,15,15,15,15,0
KLH063a_3951,15,15,15,15,0
KLH063a_3952,15,15,15,15,0
KLH063a_3953,17,17,17,17,0
KLH063a_3954,13,13,13,13,0
KLH063a_3955,17,17,17,17,0
KLH063a_3956,20,20,20,20,0
KLH063a_3957,7,7,7,7,0
KLH063a_3958,13,13,13,13,0
KLH063a_3959,12,12,12,12,0
KLH063a_3960,20,20,20,20,0
KLH063a_3961,6,6,6,6,0
KLH063a_3962,10,10,10,10,0
KLH063a_3963,13,13,13,13,0
KLH063a_3964,1,1,1,1,0
KLH063a_3965,10,10,10,10,0
KLH063a_3966,14,14,14,14,0
KLH063a_3967,13,13,13,13,0
KLH063a_3968,9,9,9,9,0
KLH063a_3969,11,11,11,11,0
KLH063a_3970,7,7,7,7,0
KLH063a_3971,7,7,7,7,0
KLH063a_3972,19,19,19,19,0
KLH063a_3973,14,14,14,14,0
KLH063a_3974,9,9,9,9,0
KLH063a_3975,7,7,7,7,0
KLH063a_3976,20,20,20,20,0
KLH063a_3977,3,3,3,3,0
KLH063a_3978,14,14,14,14,0
KLH063a_3979,1,1,1,1,0
KLH063a_3980,11,11,11,11,0
KLH063a_3981,8,8,8,8,0
KLH063a_3982,3,3,3,3,0
KLH063a_3983,4,4,4,4,0
KLH063a_3984,16,16,16,16,0
KLH063a_3985,14,14,14,14,0
KLH063a_3986,10,10,10,10,0
KLH063a_3987,1,1,1,1,0
KLH063a_3988,13,13,13,13,0
KLH063a_3989,12,12,12,12,0
KLH063a_3990,18,18,18,18,0
KLH063a_3991,6,6,6,6,0
KLH063a_3992,14,14,14,14,0
KLH063a_3993,7,7,7,7,0
KLH063a_3994,12,12,12,12,0
KLH063a_3995,6,6,6,6,0
KLH063a_3996,19,19,19,19,0
KLH063a_3997,17,17,17,17,0
KLH063a_3998,14,14,14,14,0
KLH063a_3999,7,7,7,7,0
KLH063a_4000,10,10,10,10,0
KLH063a_4001,11,11,11,11,0
KLH063a_4002,4,4,4,4,0
KLH063a_4003,10,10,10,10,0
KLH063a_4004,16,16,16,16,0
KLH063a_4005,10,10,10,10,0
KLH063a_4006,20,20,20,20,0
KLH063a_4007,14,14,14,14,0
KLH063a_4008,13,13,13,13,0
KLH063a_4009,10,10,10,10,0
KLH063a_4010,14,14,14,14,0
KLH063a_4011,17,17,17,17,0
KLH063a_4012,2,2,2,2,0
KLH063a_4013,8,8,8,8,0
KLH063a_4014,20,20,20,20,0
KLH063a_4015,16,16,16,16,0
KLH063a_4016,14,14,14,14,0
KLH063a_4017,15,15,15,15,0
KLH063a_4018,14,14,14,14,0
KLH063a_4019,5,5,5,5,0
KLH063a_4020,9,9,9,9,0
KLH063a_4021,2,2,2,2,0
KLH063a_4022,8,8,8,8,0
KLH063a_4023,6,6,6,6,0
KLH063a_4024,10,10,10,10,0
KLH063a_4025,16,16,16,16,0
KLH063a_4026,8,8,8,8,0
KLH063a_4027,2,2,2,2,0
KLH063a_4028,15,15,15,15,0
KLH063a_4029,17,17,17,17,0
KLH063a_4030,14,14,14,14,0
KLH063a_4031,10,10,10,10,0
KLH063a_4032,13,13,13,13,0
KLH063a_4033,16,16,16,16,0
KLH063a_4034,14,14,14,14,0
KLH063a_4035,4,4,4,4,0
KLH063a_4036,3,3,3,3,0
KLH063a_4037,9,9,9,9,0
KLH063a_4038,19,19,19,19,0
KLH063a_4039,14,14,14,14,0
KLH063a_4040,18,18,18,18,0
KLH063a_4041,14,14,14,14,0
KLH063a_4042,16,16,16,16,0
KLH063a_4043,12,12,12,12,0
KLH063a_4044,11,11,11,11,0
KLH063a_4045,7,7,7,7,0
KLH063a_4046,4,4,4,4,0
KLH063a_4047,20,20,20,20,0
KLH063a_4048,13,13,13,13,0
KLH063a_4049,16,16,16,16,0
KLH063a_4050,16,16,16,16,0
KLH063a_4051,14,14,14,14,0
KLH063a_4052,15,15,15,15,0
KLH063a_4053,10,10,10,10,0
KLH063a_4054,2,2,2,2,0
KLH063a_4055,14,14,14,14,0
KLH063a_4056,16,16,16,16,0
KLH063a_4057,20,20,20,20,0
KLH063a_4058,11,11,11,11,0
KLH063a_4059,13,13,13,13,0
KLH063a_4060,3,3,3,3,0
KLH063a_4061,2,2,2,2,0
KLH063a_4062,6,6,6,6,0
KLH063a_4063,8,8,8,8,0
KLH063a_4064,15,15,15,15,0
KLH063a_4065,6,6,6,6,0
KLH063a_4066,5,5,5,5,0
KLH063a_4067,9,9,9,9,0
KLH063a_4068,14,14,14,14,0
KLH063a_4069,20,20,20,20,0
KLH063a_4070,8,8,8,8,0
KLH063a_4071,6,6,6,6,0
KLH063a_4072,8,8,8,8,0
KLH063a_4073,9,9,9,9,0
KLH063a_4074,16,16,16,16,0
KLH063a_4075,13,13,13,13,0
KLH063a_4076,2,2,2,2,0
KLH063a_4077,10,10,10,10,0
KLH063a_4078,13,13,13,13,0
KLH063a_4079,1,1,1,1,0
KLH063a_4080,6,6,6,6,0
KLH063a_4081,4,4,4,4,0
KLH063a_4082,14,14,14,14,0
KLH063a_4083,10,10,10,10,0
KLH063a_4084,12,12,12,12,0
KLH063a_4085,4,4,4,4,0
KLH063a_4086,15,15,15,15,0
KLH063a_4087,3,3,3,3,0
KLH063a_4088,17,17,17,17,0
KLH063a_4089,17,17,17,17,0
KLH063a_4090,19,19,19,19,0
KLH063a_4091,17,17,17,17,0
KLH063a_4092,14,14,14,14,0
KLH063a_4093,4,4,4,4,0
KLH063a_4094,14,14,14,14,0
KLH063a_4095,6,6,6,6,0
KLH063a_4096,11,11,11,11,0
KLH063a_4097,12,12,12,12,0
KLH063a_4098,7,7,7,7,0
KLH063a_4099,16,16,16,16,0
KLH063a_4100,15,15,15,15,0
KLH063a_4101,12,12,12,12,0
KLH063a_4102,7,7,7,7,0
KLH063a_4103,16,16,16,16,0
KLH063a_4104,19,19,19,19,0
KLH063a_4105,7,7,7,7,0
KLH063a_4106,18,18,18,18,0
KLH063a_4107,1,1,1,1,0
KLH063a_4108,1,1,1,1,0
KLH063a_4109,10,10,10,10,0
KLH063a_4110,10,10,10,10,0
KLH063a_4111,12,12,12,12,0
KLH063a_4112,11,11,11,11,0
KLH063a_4113,3,3,3,3,0
KLH063a_4114,12,12,12,12,0
KLH063a_4115,18,18,18,18,0
KLH063a_4116,9,9,9,9,0
KLH063a_4117,20,20,20,20,0
KLH063a_4118,2,2,2,2,0
KLH063a_4119,20,20,20,20,0
KLH063a_4120,11,11,11,11,0
KLH063a_4121,9,9,9,9,0
KLH063a_4122,1,1,1,1,0
KLH063a_4123,17,17,17,17,0
KLH063a_4124,16,16,16,16,0
KLH063a_4125,12,12,12,12,0
KLH063a_4126,13,13,13,13,0
KLH063a_4127,1,1,1,1,0
KLH063a_4128,3,3,3,3,0
KLH063a_4129,6,6,6,6,0
KLH063a_4130,13,13,13,13,0
KLH063a_4131,15,15,15,15,0
KLH063a_4132,4,4,4,4,0
KLH063a_4133,13,13,13,13,0
KLH063a_4134,16,16,16,16,0
KLH063a_4135,14,14,14,14,0
KLH063a_4136,14,14,14,14,0
KLH063a_4137,13,13,13,13,0
KLH063a_4138,19,19,19,19,0
KLH063a_4139,11,11,11,11,0
KLH063a_4140,18,18,18,18,0
KLH063a_4141,1,1,1,1,0
KLH063a_4142,15,15,15,15,0
KLH063a_4143,8,8,8,8,0
KLH063a_4144,8,8,8,8,0
KLH063a_4145,6,6,6,6,0
KLH063a_4146,17,17,17,17,0
KLH063a_4147,11,11,11,11,0
KLH063a_4148,12,12,12,12,0
KLH063a_4149,7,7,7,7,0
KLH063a_4150,1,1,1,1,0
KLH063a_4151,9,9,9,9,0
KLH063a_4152,18,18,18,18,0
KLH063a_4153,19,19,19,19,0
KLH063a_4154,14,14,14,14,0
KLH063a_4155,12,12,12,12,0
KLH063a_4156,15,15,15,15,0
KLH063a_4157,4,4,4,4,0
KLH063a_4158,2,2,2,2,0
KLH063a_4159,8,8,8,8,0
KLH063a_4160,8,8,8,8,0
KLH063a_4161,15,15,15,15,0
KLH063a_4162,20,20,20,20,0
KLH063a_4163,1,1,1,1,0
KLH063a_4164,13,13,13,13,0
KLH063a_4165,2,2,2,2,0
KLH063a_4166,2,2,2,2,0
KLH063a_4167,2,2,2,2,0
KLH063a_4168,10,10,10,10,0
KLH063a_4169,20,20,20,20,0
KLH063a_4170,20,20,20,20,0
KLH063a_4171,17,17,17,17,0
KLH063a_4172,20,20,20,20,0
KLH063a_4173,6,6,6,6,0
KLH063a_4174,9,9,9,9,0
KLH063a_4175,20,20,20,20,0
KLH063a_4176,6,6,6,6,0
KLH063a_4177,3,3,3,3,0
KLH063a_4178,13,13,13,13,0
KLH063a_4179,20,20,20,20,0
KLH063a_4180,12,12,12,12,0
KLH063a_4181,20,20,20,20,0
KLH063a_4182,10,10,10,10,0
KLH063a_4183,8,8,8,8,0
KLH063a_4184,7,7,7,7,0
KLH063a_4185,9,9,9,9,0
KLH063a_4186,16,16,16,16,0
KLH063a_4187,16,16,16,16,0
KLH063a_4188,20,20,20,20,0
KLH063a_4189,20,20,20,20,0
KLH063a_4190,6,6,6,6,0
KLH063a_4191,20,20,20,20,0
KLH063a_4192,12,12,12,12,0
KLH063a_4193,20,20,20,20,0
KLH063a_4194,19,19,19,19,0
KLH063a_4195,9,9,9,9,0
KLH063a_4196,18,18,18,18,0
KLH063a_4197,16,16,16,16,0
KLH063a_4198,9,9,9,9,0
KLH063a_4199,14,14,14,14,0
KLH063a_4200,19,19,19,19,0
KLH063a_4201,1,1,1,1,0
KLH063a_4202,20,20,20,20,0
KLH063a_4203,20,20,20,20,0
KLH063a_4204,6,6,6,6,0
KLH063a_4205,13,13,13,13,0
KLH063a_4206,6,6,6,6,0
KLH063a_4207,8,8,8,8,0
KLH063a_4208,14,14,14,14,0
KLH063a_4209,20,20,20,20,0
KLH063a_4210,9,9,9,9,0
KLH063a_4211,13,13,13,13,0
KLH063a_4212,9,9,9,9,0
KLH063a_4213,11,11,11,11,0
KLH063a_4214,14,14,14,14,0
KLH063a_4215,1,1,1,1,0
KLH063a_4216,20,20,20,20,0
KLH063a_4217,11,11,11,11,0
KLH063a_4218,20,20,20,20,0
KLH063a_4219,11,11,11,11,0
KLH063a_4220,19,19,19,19,0
KLH063a_4221,10,10,10,10,0
KLH063a_4222,8,8,8,8,0
KLH063a_4223,9,9,9,9,0
KLH063a_4224,17,17,17,17,0
KLH063a_4225,7,7,7,7,0
KLH063a_4226,7,7,7,7,0
KLH063a_4227,7,7,7,7,0
KLH063a_4228,20,20,20,20,0
KLH063a_4229,11,11,11,11,0
KLH063a_4230,1,1,1,1,0
KLH063a_4231,10,10,10,10,0
KLH063a_4232,1,1,1,1,0
KLH063a_4233,9,9,9,9,0
KLH063a_4234,19,19,19,19,0
KLH063a_4235,13,13,13,13,0
KLH063a_4236,11,11,11,11,0
KLH063a_4237,17,17,17,17,0
KLH063a_4238,15,15,15,15,0
KLH063a_4239,7,7,7,7,0
KLH063a_4240,12,12,12,12,0
KLH063a_4241,20,20,20,20,0
KLH063a_4242,20,20,20,20,0
KLH063a_4243,1,1,1,1,0
KLH063a_4244,9,9,9,9,0
KLH063a_4245,20,20,20,20,0
KLH063a_4246,20,20,20,20,0
KLH063a_4247,13,13,13,13,0
KLH063a_4248,8,8,8,8,0
KLH063a_4249,4,4,4,4,0
KLH063a_4250,10,10,10,10,0
KLH063a_4251,7,7,7,7,0
KLH063a_4252,15,15,15,15,0
KLH063a_4253,14,14,14,14,0
KLH063a_4254,19,19,19,19,0
KLH063a_4255,11,11,11,11,0
KLH063a_4256,17,17,17,17,0
KLH063a_4257,17,17,17,17,0
KLH063a_4258,12,12,12,12,0
KLH063a_4259,5,5,5,5,0
KLH063a_4260,11,11,11,11,0
KLH063a_4261,13,13,13,13,0
KLH063a_4262,18,18,18,18,0
KLH063a_4263,14,14,14,14,0
KLH063a_4264,7,7,7,7,0
KLH063a_4265,9,9,9,9,0
KLH063a_4266,7,7,7,7,0
KLH063a_4267,16,16,16,16,0
KLH063a_4268,20,20,20,20,0
KLH063a_4269,15,15,15,15,0
KLH063a_4270,8,8,8,8,0
KLH063a_4271,15,15,15,15,0
KLH063a_4272,20,20,20,20,0
KLH063a_4273,20,20,20,20,0
