file,winner,F1,F2,F3,edit
KLH032a_1471,1,1,1,1,0
KLH032a_1472,14,14,14,14,0
KLH032a_1473,12,12,12,12,0
KLH032a_1474,19,19,19,19,0
KLH032a_1475,7,7,7,7,0
KLH032a_1476,18,18,18,18,0
KLH032a_1477,8,8,8,8,0
KLH032a_1478,1,1,1,1,0
KLH032a_1479,10,10,10,10,0
KLH032a_1480,3,3,3,3,0
KLH032a_1481,16,16,16,16,0
KLH032a_1482,9,9,9,9,0
KLH032a_1483,2,2,2,2,0
KLH032a_1484,9,9,9,9,0
KLH032a_1485,1,1,1,1,0
KLH032a_1486,20,20,20,20,0
KLH032a_1487,19,19,19,19,0
KLH032a_1488,14,14,14,14,0
KLH032a_1489,8,8,8,8,0
KLH032a_1490,7,7,7,7,0
KLH032a_1491,10,10,10,10,0
KLH032a_1492,1,1,1,1,0
KLH032a_1493,3,3,3,3,0
KLH032a_1494,12,12,12,12,0
KLH032a_1495,10,10,10,10,0
KLH032a_1496,6,6,6,6,0
KLH032a_1497,2,2,2,2,0
KLH032a_1498,10,10,10,10,0
KLH032a_1499,1,1,1,1,0
KLH032a_1500,1,1,1,1,0
KLH032a_1501,15,15,15,15,0
KLH032a_1502,16,16,16,16,0
KLH032a_1503,4,4,4,4,0
KLH032a_1504,4,4,4,4,0
KLH032a_1505,13,13,13,13,0
KLH032a_1506,3,3,3,3,0
KLH032a_1507,1,1,1,1,0
KLH032a_1508,20,20,20,20,0
KLH032a_1509,18,18,18,18,0
KLH032a_1510,3,3,3,3,0
KLH032a_1511,15,15,15,15,0
KLH032a_1512,7,7,7,7,0
KLH032a_1513,2,2,2,2,0
KLH032a_1514,20,20,20,20,0
KLH032a_1515,20,20,20,20,0
KLH032a_1516,20,20,20,20,0
KLH032a_1517,20,20,20,20,0
KLH032a_1518,14,14,14,14,0
KLH032a_1519,19,19,19,19,0
KLH032a_1520,13,13,13,13,0
KLH032a_1521,6,6,6,6,0
KLH032a_1522,11,11,11,11,0
KLH032a_1523,7,7,7,7,0
KLH032a_1524,3,3,3,3,0
KLH032a_1525,12,12,12,12,0
KLH032a_1526,20,20,20,20,0
KLH032a_1527,3,3,3,3,0
KLH032a_1528,18,18,18,18,0
KLH032a_1529,18,18,18,18,0
KLH032a_1530,13,13,13,13,0
KLH032a_1531,6,6,6,6,0
KLH032a_1532,6,6,6,6,0
KLH032a_1533,13,13,13,13,0
KLH032a_1534,15,15,15,15,0
KLH032a_1535,4,4,4,4,0
KLH032a_1536,9,9,9,9,0
KLH032a_1537,20,20,20,20,0
KLH032a_1538,14,14,14,14,0
KLH032a_1539,2,2,2,2,0
KLH032a_1540,15,15,15,15,0
KLH032a_1541,15,15,15,15,0
KLH032a_1542,8,8,8,8,0
KLH032a_1543,13,13,13,13,0
KLH032a_1544,9,9,9,9,0
KLH032a_1545,1,1,1,1,0
KLH032a_1546,1,1,1,1,0
KLH032a_1547,4,4,4,4,0
KLH032a_1548,19,19,19,19,0
KLH032a_1549,20,20,20,20,0
KLH032a_1550,12,12,12,12,0
KLH032a_1551,11,11,11,11,0
KLH032a_1552,13,13,13,13,0
KLH032a_1553,15,15,15,15,0
KLH032a_1554,1,1,1,1,0
KLH032a_1555,7,7,7,7,0
KLH032a_1556,5,5,5,5,0
KLH032a_1557,2,2,2,2,0
KLH032a_1558,18,18,18,18,0
KLH032a_1559,3,3,3,3,0
KLH032a_1560,18,18,18,18,0
KLH032a_1561,9,9,9,9,0
KLH032a_1562,5,5,5,5,0
KLH032a_1563,5,5,5,5,0
KLH032a_1564,4,4,4,4,0
KLH032a_1565,13,13,13,13,0
KLH032a_1566,2,2,2,2,0
KLH032a_1567,20,20,20,20,0
KLH032a_1568,6,6,6,6,0
KLH032a_1569,19,19,19,19,0
KLH032a_1570,8,8,8,8,0
KLH032a_1571,8,8,8,8,0
KLH032a_1572,12,12,12,12,0
KLH032a_1573,1,1,1,1,0
KLH032a_1574,5,5,5,5,0
KLH032a_1575,20,20,20,20,0
KLH032a_1576,17,17,17,17,0
KLH032a_1577,20,20,20,20,0
KLH032a_1578,1,1,1,1,0
KLH032a_1579,5,5,5,5,0
KLH032a_1580,19,19,19,19,0
KLH032a_1581,3,3,3,3,0
KLH032a_1582,15,15,15,15,0
KLH032a_1583,1,1,1,1,0
KLH032a_1584,8,8,8,8,0
KLH032a_1585,4,4,4,4,0
KLH032a_1586,1,1,1,1,0
KLH032a_1587,4,4,4,4,0
KLH032a_1588,4,4,4,4,0
KLH032a_1589,20,20,20,20,0
KLH032a_1590,8,8,8,8,0
KLH032a_1591,1,1,1,1,0
KLH032a_1592,13,13,13,13,0
KLH032a_1593,7,7,7,7,0
KLH032a_1594,10,10,10,10,0
KLH032a_1595,14,14,14,14,0
KLH032a_1596,11,11,11,11,0
KLH032a_1597,14,14,14,14,0
KLH032a_1598,14,14,14,14,0
KLH032a_1599,20,20,20,20,0
KLH032a_1600,6,6,6,6,0
KLH032a_1601,12,12,12,12,0
KLH032a_1602,11,11,11,11,0
KLH032a_1603,1,1,1,1,0
KLH032a_1604,1,1,1,1,0
KLH032a_1605,8,8,8,8,0
KLH032a_1606,1,1,1,1,0
KLH032a_1607,7,7,7,7,0
KLH032a_1608,1,1,1,1,0
KLH032a_1609,2,2,2,2,0
KLH032a_1610,12,12,12,12,0
KLH032a_1611,1,1,1,1,0
KLH032a_1612,6,6,6,6,0
KLH032a_1613,13,13,13,13,0
KLH032a_1614,4,4,4,4,0
KLH032a_1615,3,3,3,3,0
KLH032a_1616,17,17,17,17,0
KLH032a_1617,9,9,9,9,0
KLH032a_1618,19,19,19,19,0
KLH032a_1619,14,14,14,14,0
KLH032a_1620,11,11,11,11,0
KLH032a_1621,20,20,20,20,0
KLH032a_1622,3,3,3,3,0
KLH032a_1623,16,16,16,16,0
KLH032a_1624,5,5,5,5,0
KLH032a_1625,10,10,10,10,0
KLH032a_1626,20,20,20,20,0
KLH032a_1627,13,13,13,13,0
KLH032a_1628,16,16,16,16,0
KLH032a_1629,16,16,16,16,0
KLH032a_1630,9,9,9,9,0
KLH032a_1631,7,7,7,7,0
KLH032a_1632,3,3,3,3,0
KLH032a_1633,12,12,12,12,0
KLH032a_1634,10,10,10,10,0
KLH032a_1635,1,1,1,1,0
KLH032a_1636,10,10,10,10,0
KLH032a_1637,1,1,1,1,0
KLH032a_1638,18,18,18,18,0
KLH032a_1639,15,15,15,15,0
KLH032a_1640,8,8,8,8,0
KLH032a_1641,1,1,1,1,0
KLH032a_1642,6,6,6,6,0
KLH032a_1643,15,15,15,15,0
KLH032a_1644,19,19,19,19,0
KLH032a_1645,1,1,1,1,0
KLH032a_1646,19,19,19,19,0
KLH032a_1647,4,4,4,4,0
KLH032a_1648,2,2,2,2,0
KLH032a_1649,1,1,1,1,0
KLH032a_1650,1,1,1,1,0
KLH032a_1651,9,9,9,9,0
KLH032a_1652,12,12,12,12,0
KLH032a_1653,8,8,8,8,0
KLH032a_1654,2,2,2,2,0
KLH032a_1655,9,9,9,9,0
KLH032a_1656,20,20,20,20,0
KLH032a_1657,7,7,7,7,0
KLH032a_1658,20,20,20,20,0
KLH032a_1659,5,5,5,5,0
KLH032a_1660,10,10,10,10,0
KLH032a_1661,1,1,1,1,0
KLH032a_1662,1,1,1,1,0
KLH032a_1663,20,20,20,20,0
KLH032a_1664,8,8,8,8,0
KLH032a_1665,2,2,2,2,0
KLH032a_1666,3,3,3,3,0
KLH032a_1667,10,10,10,10,0
KLH032a_1668,1,1,1,1,0
KLH032a_1669,2,2,2,2,0
KLH032a_1670,2,2,2,2,0
KLH032a_1671,1,1,1,1,0
KLH032a_1672,8,8,8,8,0
KLH032a_1673,17,17,17,17,0
KLH032a_1674,3,3,3,3,0
KLH032a_1675,8,8,8,8,0
KLH032a_1676,1,1,1,1,0
KLH032a_1677,18,18,18,18,0
KLH032a_1678,1,1,1,1,0
KLH032a_1679,17,17,17,17,0
KLH032a_1680,20,20,20,20,0
KLH032a_1681,8,8,8,8,0
KLH032a_1682,11,11,11,11,0
KLH032a_1683,1,1,1,1,0
KLH032a_1684,10,10,10,10,0
KLH032a_1685,7,7,7,7,0
KLH032a_1686,1,1,1,1,0
KLH032a_1687,9,9,9,9,0
KLH032a_1688,12,12,12,12,0
KLH032a_1689,17,17,17,17,0
KLH032a_1690,13,13,13,13,0
KLH032a_1691,9,9,9,9,0
KLH032a_1692,20,20,20,20,0
KLH032a_1693,15,15,15,15,0
KLH032a_1694,19,19,19,19,0
KLH032a_1695,10,10,10,10,0
KLH032a_1696,1,1,1,1,0
KLH032a_1697,13,13,13,13,0
KLH032a_1698,12,12,12,12,0
KLH032a_1699,11,11,11,11,0
KLH032a_1700,20,20,20,20,0
KLH032a_1701,9,9,9,9,0
KLH032a_1702,2,2,2,2,0
KLH032a_1703,6,6,6,6,0
KLH032a_1704,1,1,1,1,0
KLH032a_1705,12,12,12,12,0
KLH032a_1706,20,20,20,20,0
KLH032a_1707,6,6,6,6,0
KLH032a_1708,1,1,1,1,0
KLH032a_1709,11,11,11,11,0
KLH032a_1710,10,10,10,10,0
KLH032a_1711,8,8,8,8,0
KLH032a_1712,1,1,1,1,0
KLH032a_1713,17,17,17,17,0
KLH032a_1714,2,2,2,2,0
KLH032a_1715,4,4,4,4,0
KLH032a_1716,1,1,1,1,0
KLH032a_1717,1,1,1,1,0
KLH032a_1718,16,16,16,16,0
KLH032a_1719,20,20,20,20,0
KLH032a_1720,16,16,16,16,0
KLH032a_1721,13,13,13,13,0
KLH032a_1722,1,1,1,1,0
KLH032a_1723,1,1,1,1,0
KLH032a_1724,4,4,4,4,0
KLH032a_1725,20,20,20,20,0
KLH032a_1726,7,7,7,7,0
KLH032a_1727,2,2,2,2,0
KLH032a_1728,1,1,1,1,0
KLH032a_1729,8,8,8,8,0
KLH032a_1730,20,20,20,20,0
KLH032a_1731,19,19,19,19,0
KLH032a_1732,1,1,1,1,0
KLH032a_1733,1,1,1,1,0
KLH032a_1734,12,12,12,12,0
KLH032a_1735,4,4,4,4,0
KLH032a_1736,7,7,7,7,0
KLH032a_1737,10,10,10,10,0
KLH032a_1738,5,5,5,5,0
KLH032a_1739,4,4,4,4,0
KLH032a_1740,1,1,1,1,0
KLH032a_1741,13,13,13,13,0
KLH032a_1742,13,13,13,13,0
KLH032a_1743,8,8,8,8,0
KLH032a_1744,5,5,5,5,0
KLH032a_1745,5,5,5,5,0
KLH032a_1746,5,5,5,5,0
KLH032a_1747,10,10,10,10,0
KLH032a_1748,19,19,19,19,0
KLH032a_1749,3,3,3,3,0
KLH032a_1750,18,18,18,18,0
KLH032a_1751,8,8,8,8,0
KLH032a_1752,2,2,2,2,0
KLH032a_1753,1,1,1,1,0
KLH032a_1754,7,7,7,7,0
KLH032a_1755,1,1,1,1,0
KLH032a_1756,19,19,19,19,0
KLH032a_1757,1,1,1,1,0
KLH032a_1758,1,1,1,1,0
KLH032a_1759,9,9,9,9,0
KLH032a_1760,18,18,18,18,0
KLH032a_1761,1,1,1,1,0
KLH032a_1762,8,8,8,8,0
KLH032a_1763,17,17,17,17,0
KLH032a_1764,12,12,12,12,0
KLH032a_1765,1,1,1,1,0
KLH032a_1766,14,14,14,14,0
KLH032a_1767,6,6,6,6,0
KLH032a_1768,6,6,6,6,0
KLH032a_1769,1,1,1,1,0
KLH032a_1770,4,4,4,4,0
KLH032a_1771,16,16,16,16,0
KLH032a_1772,6,6,6,6,0
KLH032a_1773,10,10,10,10,0
KLH032a_1774,16,16,16,16,0
KLH032a_1775,16,16,16,16,0
KLH032a_1776,13,13,13,13,0
KLH032a_1777,14,14,14,14,0
KLH032a_1778,13,13,13,13,0
KLH032a_1779,10,10,10,10,0
KLH032a_1780,5,5,5,5,0
KLH032a_1781,8,8,8,8,0
KLH032a_1782,8,8,8,8,0
KLH032a_1783,2,2,2,2,0
KLH032a_1784,1,1,1,1,0
KLH032a_1785,2,2,2,2,0
KLH032a_1786,17,17,17,17,0
KLH032a_1787,5,5,5,5,0
KLH032a_1788,1,1,1,1,0
KLH032a_1789,17,17,17,17,0
KLH032a_1790,5,5,5,5,0
KLH032a_1791,13,13,13,13,0
KLH032a_1792,15,15,15,15,0
KLH032a_1793,20,20,20,20,0
KLH032a_1794,19,19,19,19,0
KLH032a_1795,3,3,3,3,0
KLH032a_1796,7,7,7,7,0
KLH032a_1797,1,1,1,1,0
KLH032a_1798,5,5,5,5,0
KLH032a_1799,3,3,3,3,0
KLH032a_1800,10,10,10,10,0
KLH032a_1801,12,12,12,12,0
KLH032a_1802,12,12,12,12,0
KLH032a_1803,10,10,10,10,0
KLH032a_1804,17,17,17,17,0
KLH032a_1805,11,11,11,11,0
KLH032a_1806,2,2,2,2,0
KLH032a_1807,11,11,11,11,0
KLH032a_1808,17,17,17,17,0
KLH032a_1809,7,7,7,7,0
KLH032a_1810,11,11,11,11,0
KLH032a_1811,1,1,1,1,0
KLH032a_1812,6,6,6,6,0
KLH032a_1813,2,2,2,2,0
KLH032a_1814,14,14,14,14,0
KLH032a_1815,11,11,11,11,0
KLH032a_1816,16,16,16,16,0
KLH032a_1817,13,13,13,13,0
KLH032a_1818,15,15,15,15,0
KLH032a_1819,20,20,20,20,0
KLH032a_1820,12,12,12,12,0
KLH032a_1821,10,10,10,10,0
KLH032a_1822,2,2,2,2,0
KLH032a_1823,1,1,1,1,0
KLH032a_1824,3,3,3,3,0
KLH032a_1825,8,8,8,8,0
KLH032a_1826,1,1,1,1,0
KLH032a_1827,1,1,1,1,0
KLH032a_1828,13,13,13,13,0
KLH032a_1829,8,8,8,8,0
KLH032a_1830,14,14,14,14,0
KLH032a_1831,1,1,1,1,0
KLH032a_1832,15,15,15,15,0
KLH032a_1833,8,8,8,8,0
KLH032a_1834,14,14,14,14,0
KLH032a_1835,1,1,1,1,0
KLH032a_1836,1,1,1,1,0
KLH032a_1837,6,6,6,6,0
KLH032a_1838,1,1,1,1,0
KLH032a_1839,8,8,8,8,0
KLH032a_1840,13,13,13,13,0
KLH032a_1841,11,11,11,11,0
KLH032a_1842,4,4,4,4,0
KLH032a_1843,7,7,7,7,0
KLH032a_1844,1,1,1,1,0
KLH032a_1845,17,17,17,17,0
KLH032a_1846,6,6,6,6,0
KLH032a_1847,8,8,8,8,0
KLH032a_1848,18,18,18,18,0
KLH032a_1849,10,10,10,10,0
KLH032a_1850,8,8,8,8,0
KLH032a_1851,4,4,4,4,0
KLH032a_1852,12,12,12,12,0
KLH032a_1853,1,1,1,1,0
KLH032a_1854,17,17,17,17,0
KLH032a_1855,5,5,5,5,0
KLH032a_1856,1,1,1,1,0
KLH032a_1857,18,18,18,18,0
KLH032a_1858,9,9,9,9,0
KLH032a_1859,11,11,11,11,0
KLH032a_1860,20,20,20,20,0
KLH032a_1861,1,1,1,1,0
KLH032a_1862,1,1,1,1,0
KLH032a_1863,4,4,4,4,0
KLH032a_1864,14,14,14,14,0
KLH032a_1865,9,9,9,9,0
KLH032a_1866,5,5,5,5,0
KLH032a_1867,10,10,10,10,0
KLH032a_1868,3,3,3,3,0
KLH032a_1869,14,14,14,14,0
KLH032a_1870,15,15,15,15,0
KLH032a_1871,7,7,7,7,0
KLH032a_1872,10,10,10,10,0
KLH032a_1873,6,6,6,6,0
KLH032a_1874,20,20,20,20,0
KLH032a_1875,9,9,9,9,0
KLH032a_1876,1,1,1,1,0
KLH032a_1877,17,17,17,17,0
KLH032a_1878,9,9,9,9,0
KLH032a_1879,10,10,10,10,0
KLH032a_1880,7,7,7,7,0
KLH032a_1881,5,5,5,5,0
KLH032a_1882,10,10,10,10,0
KLH032a_1883,20,20,20,20,0
KLH032a_1884,10,10,10,10,0
KLH032a_1885,10,10,10,10,0
KLH032a_1886,5,5,5,5,0
KLH032a_1887,1,1,1,1,0
KLH032a_1888,1,1,1,1,0
KLH032a_1889,10,10,10,10,0
KLH032a_1890,4,4,4,4,0
KLH032a_1891,13,13,13,13,0
KLH032a_1892,14,14,14,14,0
KLH032a_1893,1,1,1,1,0
KLH032a_1894,13,13,13,13,0
KLH032a_1895,12,12,12,12,0
KLH032a_1896,1,1,1,1,0
KLH032a_1897,10,10,10,10,0
KLH032a_1898,9,9,9,9,0
KLH032a_1899,11,11,11,11,0
KLH032a_1900,9,9,9,9,0
KLH032a_1901,7,7,7,7,0
KLH032a_1902,3,3,3,3,0
KLH032a_1903,12,12,12,12,0
KLH032a_1904,14,14,14,14,0
KLH032a_1905,20,20,20,20,0
KLH032a_1906,1,1,1,1,0
KLH032a_1907,5,5,5,5,0
KLH032a_1908,7,7,7,7,0
KLH032a_1909,9,9,9,9,0
KLH032a_1910,13,13,13,13,0
KLH032a_1911,16,16,16,16,0
KLH032a_1912,1,1,1,1,0
KLH032a_1913,1,1,1,1,0
KLH032a_1914,4,4,4,4,0
KLH032a_1915,8,8,8,8,0
KLH032a_1916,1,1,1,1,0
KLH032a_1917,3,3,3,3,0
KLH032a_1918,5,5,5,5,0
KLH032a_1919,19,19,19,19,0
KLH032a_1920,20,20,20,20,0
KLH032a_1921,5,5,5,5,0
KLH032a_1922,17,17,17,17,0
KLH032a_1923,8,8,8,8,0
KLH032a_1924,4,4,4,4,0
KLH032a_1925,17,17,17,17,0
KLH032a_1926,9,9,9,9,0
KLH032a_1927,18,18,18,18,0
KLH032a_1928,18,18,18,18,0
KLH032a_1929,13,13,13,13,0
KLH032a_1930,20,20,20,20,0
KLH032a_1931,9,9,9,9,0
KLH032a_1932,17,17,17,17,0
KLH032a_1933,12,12,12,12,0
KLH032a_1934,2,2,2,2,0
KLH032a_1935,1,1,1,1,0
KLH032a_1936,4,4,4,4,0
KLH032a_1937,1,1,1,1,0
KLH032a_1938,12,12,12,12,0
KLH032a_1939,20,20,20,20,0
KLH032a_1940,18,18,18,18,0
KLH032a_1941,20,20,20,20,0
KLH032a_1942,5,5,5,5,0
KLH032a_1943,20,20,20,20,0
KLH032a_1944,4,4,4,4,0
KLH032a_1945,6,6,6,6,0
KLH032a_1946,1,1,1,1,0
KLH032a_1947,11,11,11,11,0
KLH032a_1948,12,12,12,12,0
KLH032a_1949,10,10,10,10,0
KLH032a_1950,1,1,1,1,0
KLH032a_1951,12,12,12,12,0
KLH032a_1952,20,20,20,20,0
KLH032a_1953,3,3,3,3,0
KLH032a_1954,13,13,13,13,0
KLH032a_1955,6,6,6,6,0
KLH032a_1956,11,11,11,11,0
KLH032a_1957,8,8,8,8,0
KLH032a_1958,9,9,9,9,0
KLH032a_1959,1,1,1,1,0
KLH032a_1960,12,12,12,12,0
KLH032a_1961,11,11,11,11,0
KLH032a_1962,12,12,12,12,0
KLH032a_1963,11,11,11,11,0
KLH032a_1964,20,20,20,20,0
KLH032a_1965,17,17,17,17,0
KLH032a_1966,6,6,6,6,0
KLH032a_1967,3,3,3,3,0
KLH032a_1968,4,4,4,4,0
KLH032a_1969,19,19,19,19,0
KLH032a_1970,2,2,2,2,0
KLH032a_1971,16,16,16,16,0
KLH032a_1972,7,7,7,7,0
KLH032a_1973,18,18,18,18,0
KLH032a_1974,7,7,7,7,0
KLH032a_1975,8,8,8,8,0
KLH032a_1976,1,1,1,1,0
KLH032a_1977,9,9,9,9,0
KLH032a_1978,16,16,16,16,0
KLH032a_1979,3,3,3,3,0
KLH032a_1980,16,16,16,16,0
KLH032a_1981,19,19,19,19,0
KLH032a_1982,19,19,19,19,0
KLH032a_1983,4,4,4,4,0
KLH032a_1984,1,1,1,1,0
KLH032a_1985,4,4,4,4,0
KLH032a_1986,2,2,2,2,0
KLH032a_1987,2,2,2,2,0
KLH032a_1988,17,17,17,17,0
KLH032a_1989,2,2,2,2,0
KLH032a_1990,4,4,4,4,0
KLH032a_1991,5,5,5,5,0
KLH032a_1992,11,11,11,11,0
KLH032a_1993,1,1,1,1,0
KLH032a_1994,10,10,10,10,0
KLH032a_1995,4,4,4,4,0
KLH032a_1996,2,2,2,2,0
KLH032a_1997,2,2,2,2,0
KLH032a_1998,5,5,5,5,0
KLH032a_1999,1,1,1,1,0
KLH032a_2000,18,18,18,18,0
KLH032a_2001,1,1,1,1,0
KLH032a_2002,6,6,6,6,0
KLH032a_2003,3,3,3,3,0
KLH032a_2004,12,12,12,12,0
KLH032a_2005,14,14,14,14,0
KLH032a_2006,20,20,20,20,0
KLH032a_2007,10,10,10,10,0
KLH032a_2008,12,12,12,12,0
KLH032a_2009,20,20,20,20,0
KLH032a_2010,1,1,1,1,0
KLH032a_2011,1,1,1,1,0
KLH032a_2012,14,14,14,14,0
KLH032a_2013,2,2,2,2,0
KLH032a_2014,15,15,15,15,0
KLH032a_2015,10,10,10,10,0
KLH032a_2016,1,1,1,1,0
KLH032a_2017,3,3,3,3,0
KLH032a_2018,4,4,4,4,0
KLH032a_2019,2,2,2,2,0
KLH032a_2020,2,2,2,2,0
KLH032a_2021,1,1,1,1,0
KLH032a_2022,9,9,9,9,0
KLH032a_2023,1,1,1,1,0
KLH032a_2024,17,17,17,17,0
KLH032a_2025,3,3,3,3,0
KLH032a_2026,20,20,20,20,0
KLH032a_2027,17,17,17,17,0
KLH032a_2028,20,20,20,20,0
KLH032a_2029,7,7,7,7,0
KLH032a_2030,2,2,2,2,0
KLH032a_2031,20,20,20,20,0
KLH032a_2032,1,1,1,1,0
KLH032a_2033,14,14,14,14,0
KLH032a_2034,1,1,1,1,0
KLH032a_2035,12,12,12,12,0
KLH032a_2036,3,3,3,3,0
KLH032a_2037,12,12,12,12,0
KLH032a_2038,17,17,17,17,0
KLH032a_2039,3,3,3,3,0
KLH032a_2040,4,4,4,4,0
KLH032a_2041,2,2,2,2,0
KLH032a_2042,13,13,13,13,0
KLH032a_2043,1,1,1,1,0
KLH032a_2044,9,9,9,9,0
KLH032a_2045,11,11,11,11,0
KLH032a_2046,17,17,17,17,0
KLH032a_2047,6,6,6,6,0
KLH032a_2048,17,17,17,17,0
KLH032a_2049,3,3,3,3,0
KLH032a_2050,1,1,1,1,0
KLH032a_2051,6,6,6,6,0
KLH032a_2052,1,1,1,1,0
KLH032a_2053,14,14,14,14,0
KLH032a_2054,17,17,17,17,0
KLH032a_2055,3,3,3,3,0
KLH032a_2056,9,9,9,9,0
KLH032a_2057,7,7,7,7,0
KLH032a_2058,5,5,5,5,0
KLH032a_2059,8,8,8,8,0
KLH032a_2060,20,20,20,20,0
KLH032a_2061,9,9,9,9,0
KLH032a_2062,16,16,16,16,0
KLH032a_2063,10,10,10,10,0
KLH032a_2064,20,20,20,20,0
KLH032a_2065,20,20,20,20,0
KLH032a_2066,6,6,6,6,0
KLH032a_2067,9,9,9,9,0
KLH032a_2068,2,2,2,2,0
KLH032a_2069,20,20,20,20,0
KLH032a_2070,19,19,19,19,0
KLH032a_2071,4,4,4,4,0
KLH032a_2072,1,1,1,1,0
KLH032a_2073,8,8,8,8,0
KLH032a_2074,13,13,13,13,0
KLH032a_2075,20,20,20,20,0
KLH032a_2076,3,3,3,3,0
KLH032a_2077,1,1,1,1,0
KLH032a_2078,11,11,11,11,0
KLH032a_2079,6,6,6,6,0
KLH032a_2080,7,7,7,7,0
KLH032a_2081,11,11,11,11,0
KLH032a_2082,11,11,11,11,0
KLH032a_2083,3,3,3,3,0
KLH032a_2084,6,6,6,6,0
KLH032a_2085,7,7,7,7,0
KLH032a_2086,19,19,19,19,0
KLH032a_2087,2,2,2,2,0
KLH032a_2088,20,20,20,20,0
KLH032a_2089,4,4,4,4,0
KLH032a_2090,6,6,6,6,0
KLH032a_2091,5,5,5,5,0
KLH032a_2092,1,1,1,1,0
KLH032a_2093,11,11,11,11,0
KLH032a_2094,4,4,4,4,0
KLH032a_2095,16,16,16,16,0
KLH032a_2096,20,20,20,20,0
KLH032a_2097,1,1,1,1,0
KLH032a_2098,8,8,8,8,0
KLH032a_2099,16,16,16,16,0
KLH032a_2100,16,16,16,16,0
KLH032a_2101,3,3,3,3,0
KLH032a_2102,16,16,16,16,0
KLH032a_2103,8,8,8,8,0
KLH032a_2104,9,9,9,9,0
KLH032a_2105,7,7,7,7,0
KLH032a_2106,15,15,15,15,0
KLH032a_2107,18,18,18,18,0
KLH032a_2108,1,1,1,1,0
KLH032a_2109,4,4,4,4,0
KLH032a_2110,20,20,20,20,0
KLH032a_2111,6,6,6,6,0
KLH032a_2112,4,4,4,4,0
KLH032a_2113,13,13,13,13,0
KLH032a_2114,6,6,6,6,0
KLH032a_2115,6,6,6,6,0
KLH032a_2116,12,12,12,12,0
KLH032a_2117,20,20,20,20,0
KLH032a_2118,5,5,5,5,0
KLH032a_2119,1,1,1,1,0
KLH032a_2120,20,20,20,20,0
KLH032a_2121,12,12,12,12,0
KLH032a_2122,19,19,19,19,0
KLH032a_2123,16,16,16,16,0
KLH032a_2124,1,1,1,1,0
KLH032a_2125,3,3,3,3,0
KLH032a_2126,4,4,4,4,0
KLH032a_2127,3,3,3,3,0
KLH032a_2128,4,4,4,4,0
KLH032a_2129,12,12,12,12,0
KLH032a_2130,16,16,16,16,0
KLH032a_2131,13,13,13,13,0
KLH032a_2132,11,11,11,11,0
KLH032a_2133,1,1,1,1,0
KLH032a_2134,14,14,14,14,0
KLH032a_2135,20,20,20,20,0
KLH032a_2136,14,14,14,14,0
KLH032a_2137,9,9,9,9,0
KLH032a_2138,19,19,19,19,0
KLH032a_2139,10,10,10,10,0
KLH032a_2140,1,1,1,1,0
KLH032a_2141,7,7,7,7,0
KLH032a_2142,8,8,8,8,0
KLH032a_2143,1,1,1,1,0
KLH032a_2144,2,2,2,2,0
KLH032a_2145,19,19,19,19,0
KLH032a_2146,15,15,15,15,0
KLH032a_2147,1,1,1,1,0
KLH032a_2148,1,1,1,1,0
KLH032a_2149,3,3,3,3,0
KLH032a_2150,4,4,4,4,0
KLH032a_2151,1,1,1,1,0
KLH032a_2152,6,6,6,6,0
KLH032a_2153,17,17,17,17,0
KLH032a_2154,3,3,3,3,0
KLH032a_2155,3,3,3,3,0
KLH032a_2156,3,3,3,3,0
KLH032a_2157,1,1,1,1,0
KLH032a_2158,13,13,13,13,0
KLH032a_2159,11,11,11,11,0
KLH032a_2160,12,12,12,12,0
KLH032a_2161,2,2,2,2,0
KLH032a_2162,13,13,13,13,0
KLH032a_2163,1,1,1,1,0
KLH032a_2164,3,3,3,3,0
KLH032a_2165,16,16,16,16,0
KLH032a_2166,16,16,16,16,0
KLH032a_2167,1,1,1,1,0
KLH032a_2168,1,1,1,1,0
KLH032a_2169,19,19,19,19,0
KLH032a_2170,12,12,12,12,0
KLH032a_2171,1,1,1,1,0
KLH032a_2172,20,20,20,20,0
KLH032a_2173,10,10,10,10,0
KLH032a_2174,16,16,16,16,0
KLH032a_2175,18,18,18,18,0
KLH032a_2176,6,6,6,6,0
KLH032a_2177,16,16,16,16,0
KLH032a_2178,11,11,11,11,0
KLH032a_2179,1,1,1,1,0
KLH032a_2180,12,12,12,12,0
KLH032a_2181,5,5,5,5,0
KLH032a_2182,8,8,8,8,0
KLH032a_2183,16,16,16,16,0
KLH032a_2184,9,9,9,9,0
KLH032a_2185,10,10,10,10,0
KLH032a_2186,12,12,12,12,0
KLH032a_2187,7,7,7,7,0
KLH032a_2188,1,1,1,1,0
KLH032a_2189,3,3,3,3,0
KLH032a_2190,20,20,20,20,0
KLH032a_2191,5,5,5,5,0
KLH032a_2192,7,7,7,7,0
KLH032a_2193,1,1,1,1,0
KLH032a_2194,12,12,12,12,0
KLH032a_2195,10,10,10,10,0
KLH032a_2196,1,1,1,1,0
KLH032a_2197,10,10,10,10,0
KLH032a_2198,8,8,8,8,0
KLH032a_2199,10,10,10,10,0
KLH032a_2200,7,7,7,7,0
KLH032a_2201,8,8,8,8,0
KLH032a_2202,4,4,4,4,0
KLH032a_2203,1,1,1,1,0
KLH032a_2204,17,17,17,17,0
KLH032a_2205,1,1,1,1,0
